time,channel,state,result
2026-05-09T09:36:08.159768,7,ON,OK
2026-05-09T12:26:34.786089,7,OFF,OK
2026-05-09T12:26:49.724409,-1,ON,ALL
2026-05-09T12:26:50.934923,-1,ON,ALL
2026-05-09T12:26:51.969670,-1,OFF,ALL
