time,channel,state,result
2026-05-21T11:05:42.209914,7,ON,OK
2026-05-21T11:05:46.740683,-1,ON,ALL
2026-05-21T11:05:48.916877,-1,OFF,ALL
2026-05-21T11:05:50.999275,7,ON,OK
2026-05-21T12:03:03.013114,7,OFF,OK
