time,channel,state,result
2026-02-04T23:25:11.180028,-1,OFF,ERROR Invalid channel 8
2026-02-04T23:25:18.668917,7,ON,OK
2026-02-04T23:25:42.760977,7,OFF,OK
2026-02-04T23:25:51.307332,7,ON,OK
2026-02-04T23:28:39.060922,7,ON,OK
2026-02-04T23:28:45.502641,7,OFF,OK
2026-02-04T23:28:49.451736,7,ON,OK
